order_id,product_code,qty,unit_sales_price,order_item_id
17574,PCOB-58416275,1,124.2,2
17574,PCOC-27185628,4,43.7,5
17574,PCOD-87328820,3,97.68,3
17574,PCOC-13911630,3,53.35,4
17574,PCOD-55293953,4,84.68,6
17575,PCOD-95853046,4,21.12,3
17575,PCOA-79944264,4,84.39,4
17575,PCOB-41448089,5,90.64,7
17575,PCOC-62808362,1,124.32,1
17575,PCOA-16561777,1,53.11,2
17575,PCOA-52951636,5,11.77,8
17575,PCOE-66232806,4,159.33,5
17575,PCOB-17078521,4,84.28,6
17576,PCOC-98436912,4,77.88,3
17576,PCOE-30624781,1,11.76,1
17576,PCOD-55293953,3,81.76,2
17577,PCOE-33146323,2,70.7,2
17577,PCOB-47621922,4,25.68,4
17577,PCOA-74411330,1,92.15,1
17577,PCOB-19869751,2,9.0,3
17578,PCOB-18540312,2,87.12,3
17578,PCOA-03391515,1,5.4,1
17578,PCOA-52469274,2,4.5,4
17578,PCOE-33540344,5,88.11,5
17578,PCOA-03498656,1,114.4,2
17579,PCOD-94569680,5,9.84,3
17579,PCOC-35130159,4,85.02,2
17579,PCOA-64625968,5,128.16,4
17579,PCOD-20691051,5,129.8,5
17579,PCOB-67709674,5,130.56,6
17579,PCOB-11165191,2,68.44,1
17580,PCOB-47159415,2,114.24,1
17580,PCOD-10855671,2,38.94,2
17580,PCOE-21504855,5,72.8,3
17580,PCOA-16018915,5,101.01,4
17581,PCOA-85804209,1,22.68,1
17581,PCOD-18271324,5,68.4,2
17582,PCOC-24772692,3,50.44,1
17582,PCOE-19062609,5,126.88,2
17583,PCOA-96512312,1,31.08,1
17583,PCOB-88702864,2,90.64,4
17583,PCOE-89773036,3,92.7,5
17583,PCOB-67709674,4,131.92,7
17583,PCOA-12383988,1,71.37,2
17583,PCOA-47612348,5,86.87,8
17583,PCOA-33599533,1,60.52,3
17583,PCOE-31016142,3,88.4,6
17584,PCOE-96067876,1,60.97,1
17584,PCOC-88491259,2,67.8,2
17584,PCOA-00364552,5,20.23,7
17584,PCOA-93190138,2,99.19,3
17584,PCOA-54303753,4,26.45,5
17584,PCOD-34409571,4,19.8,6
17584,PCOE-93242190,2,70.04,4
17585,PCOA-33599533,2,73.44,2
17585,PCOC-84709616,2,58.31,3
17585,PCOC-30390647,1,45.39,1
17585,PCOA-77747587,5,65.52,4
17586,PCOA-36827030,3,85.54,3
17586,PCOD-71533417,1,38.28,1
17586,PCOA-22152552,1,54.78,2
17587,PCOD-77324803,3,50.84,2
17587,PCOB-50174687,3,51.41,3
17587,PCOD-66233782,2,115.92,1
17587,PCOE-41169491,5,23.4,5
17587,PCOA-68593153,4,22.8,4
17587,PCOC-90869927,5,90.9,6
17588,PCOE-82719275,1,180.0,1
17588,PCOC-30602617,5,104.64,2
17589,PCOC-93332801,5,121.38,1
17589,PCOC-24575510,5,75.84,2
17590,PCOE-46096020,4,57.0,3
17590,PCOE-80119182,5,15.96,4
17590,PCOC-03048731,3,98.94,1
17590,PCOB-18598056,3,20.4,2
17590,PCOD-97357507,5,33.17,5
17592,PCOD-62806213,4,45.22,2
17592,PCOD-13737052,3,87.36,1
17593,PCOD-28281668,1,81.18,1
17593,PCOD-98073343,4,36.63,3
17593,PCOB-49959278,4,80.91,4
17593,PCOB-24620653,1,64.26,2
17593,PCOC-56652883,5,111.87,5
17594,PCOA-89929447,2,139.23,3
17594,PCOC-21346829,4,152.95,4
17594,PCOC-15239603,1,54.74,1
17594,PCOA-30663830,1,30.72,2
17595,PCOE-14869103,1,98.7,1
17595,PCOD-16395718,1,106.09,2
17595,PCOE-65924677,2,49.56,4
17595,PCOA-24466509,3,137.0,6
17595,PCOE-62622816,2,34.0,5
17595,PCOD-84386268,1,52.0,3
17595,PCOA-96110409,5,114.66,8
17595,PCOD-90753776,4,108.0,7
17595,PCOA-02288623,5,89.44,9
17596,PCOB-51231955,5,54.0,4
17596,PCOA-29739235,5,134.0,5
17596,PCOB-98622015,2,68.4,1
17596,PCOC-35397229,3,60.48,2
17596,PCOB-36404235,3,102.82,3
17597,PCOD-87328820,3,97.68,2
17597,PCOB-20341639,5,68.93,3
17597,PCOA-70534046,2,142.5,1
17598,PCOE-78734701,5,152.95,1
17598,PCOB-86354522,5,115.0,2
17599,PCOD-02852355,2,140.0,1
17599,PCOD-87328820,4,88.88,2
17599,PCOB-94503088,4,158.46,3
17600,PCOD-84386268,3,44.0,1
17601,PCOB-34531716,2,28.8,1
17601,PCOA-68593153,5,27.6,2
17602,PCOE-67201373,5,81.9,5
17602,PCOD-84386268,4,43.0,3
17602,PCOC-85459818,1,51.2,1
17602,PCOC-35397229,2,65.52,2
17602,PCOA-03681424,4,8.8,4
17603,PCOB-20698278,5,27.37,4
17603,PCOB-94760953,2,7.42,1
17603,PCOE-78734701,2,140.98,2
17603,PCOB-62850961,3,63.0,3
17604,PCOD-07627714,2,72.21,2
17604,PCOE-64959550,1,59.89,1
17604,PCOD-35328072,4,140.42,3
17605,PCOD-47188054,5,78.81,3
17605,PCOA-89929447,1,124.02,1
17605,PCOE-60841974,3,66.0,2
17605,PCOB-90527436,5,78.72,4
17606,PCOB-96687447,5,62.72,3
17606,PCOE-78734701,5,150.29,4
17606,PCOB-67127929,4,60.39,2
17606,PCOE-03979520,5,115.6,5
17606,PCOA-80078739,3,3.45,1
17608,PCOC-07431965,4,31.04,3
17608,PCOC-24062195,1,7.76,1
17608,PCOB-67709674,2,148.24,2
17609,PCOD-70743230,5,102.72,1
17610,PCOD-28234456,3,109.2,4
17610,PCOE-30112032,1,19.44,1
17610,PCOE-33146323,1,76.3,2
17610,PCOE-21385301,1,52.8,3
17611,PCOA-22152552,5,66.0,2
17611,PCOD-36551342,1,82.62,1
17611,PCOC-55860094,5,72.98,3
17612,PCOE-81307387,5,101.92,1
17612,PCOB-03313891,5,162.72,2
17612,PCOC-98436912,5,70.62,3
17612,PCOE-98026837,5,18.7,4
17613,PCOC-29852533,5,77.7,4
17613,PCOB-51231955,4,58.0,3
17613,PCOE-73775497,2,5.46,1
17613,PCOC-84111593,3,81.62,2
17614,PCOD-88653986,2,84.84,1
17614,PCOC-96193839,3,60.06,2
17614,PCOD-00794968,3,64.98,3
17615,PCOD-47297775,3,65.52,2
17615,PCOE-00329934,1,143.56,1
17615,PCOE-57782375,5,117.66,3
17616,PCOE-58434386,4,7.98,4
17616,PCOB-82771632,3,112.66,2
17616,PCOD-54419551,2,85.49,1
17616,PCOD-02721728,3,74.88,3
17616,PCOB-71709502,4,13.65,5
17617,PCOD-57374282,3,61.11,3
17617,PCOA-24884402,1,79.98,1
17617,PCOB-65646075,2,26.4,2
17617,PCOE-08656143,5,31.92,4
17618,PCOD-63470702,5,109.04,2
17618,PCOA-41118720,5,107.73,3
17618,PCOA-16905442,3,83.0,1
17618,PCOE-37781826,5,68.44,4
17619,PCOA-19779317,3,152.95,3
17619,PCOC-22927681,1,61.48,1
17619,PCOA-32452082,5,91.56,4
17619,PCOE-04641534,1,21.84,2
17620,PCOE-82994561,5,20.24,3
17620,PCOA-13664938,2,92.13,1
17620,PCOA-37797683,2,4.36,2
17620,PCOB-47621922,5,28.32,4
17621,PCOD-39985628,5,100.0,5
17621,PCOC-02875516,3,67.2,4
17621,PCOE-77744359,2,67.8,1
17621,PCOB-00227600,2,129.98,2
17621,PCOE-82438296,2,44.55,3
17621,PCOB-92996710,5,114.84,6
17622,PCOA-70534046,4,135.0,3
17622,PCOE-43321870,2,55.8,1
17622,PCOE-14869103,2,113.4,2
17623,PCOA-32076884,5,32.55,2
17623,PCOC-29852533,4,69.3,1
17623,PCOA-28496844,5,66.0,3
17624,PCOE-99282732,1,115.43,1
17624,PCOA-33203004,4,147.63,4
17624,PCOC-41841877,1,39.56,2
17624,PCOB-10983499,3,71.71,3
17624,PCOA-18849023,5,60.52,5
17625,PCOA-30811423,3,142.79,1
17625,PCOD-20616693,5,118.45,2
17625,PCOA-44815681,5,16.15,3
17626,PCOA-36827030,5,95.88,5
17626,PCOD-87328820,5,98.56,6
17626,PCOA-58803520,3,114.66,1
17626,PCOB-06010762,4,93.84,4
17626,PCOE-20170753,3,84.8,2
17626,PCOD-61920756,3,48.51,3
17628,PCOE-18706438,1,134.93,1
17628,PCOB-04985131,2,118.34,2
17629,PCOE-00150755,1,55.0,1
17629,PCOE-32162691,4,105.4,5
17629,PCOD-73404766,2,16.83,3
17629,PCOD-53418134,1,14.28,2
17629,PCOB-47159415,2,114.24,4
17630,PCOB-06594479,2,80.73,1
17630,PCOE-96877052,3,7.44,3
17630,PCOE-88634100,2,131.25,2
17630,PCOD-54384817,5,159.04,4
17631,PCOE-20491879,5,61.5,4
17631,PCOC-13184244,5,56.64,5
17631,PCOC-26823628,1,46.64,1
17631,PCOE-42573695,5,8.64,6
17631,PCOA-97434862,4,136.3,3
17631,PCOD-13737052,1,118.56,2
17631,PCOE-47352351,5,129.36,7
17631,PCOE-83477186,5,112.64,8
17632,PCOB-29328316,3,32.4,1
17632,PCOC-36253376,5,5.74,2
17633,PCOB-45514110,5,26.18,4
17633,PCOD-16110157,3,5.7,2
17633,PCOE-94165479,1,81.9,1
17633,PCOA-16757458,3,63.0,3
17634,PCOE-96067876,3,53.6,3
17634,PCOB-17339427,4,62.01,4
17634,PCOC-20786386,2,39.48,2
17634,PCOC-77359299,4,11.33,5
17634,PCOA-89929447,1,111.15,1
17635,PCOB-18368074,1,28.83,1
17635,PCOA-11845032,1,39.9,2
17635,PCOA-23228346,2,58.24,3
17636,PCOB-35626196,5,38.64,4
17636,PCOB-03692940,3,17.92,1
17636,PCOB-66907451,4,114.24,2
17636,PCOA-43446775,4,81.2,3
17637,PCOB-73688247,2,94.01,1
17637,PCOA-16757458,4,51.6,4
17637,PCOD-65726197,2,61.1,2
17637,PCOA-57423985,3,33.06,3
17638,PCOE-69628463,3,52.8,2
17638,PCOB-26709040,2,136.96,1
17639,PCOD-56551246,2,81.9,2
17639,PCOB-07457497,1,90.2,1
17640,PCOC-88400352,1,124.46,1
17640,PCOB-47621922,3,23.52,4
17640,PCOC-92385294,1,3.21,2
17640,PCOE-95279539,1,63.24,3
17641,PCOE-17729739,5,104.94,4
17641,PCOC-97256078,5,103.24,5
17641,PCOB-77955662,4,119.78,2
17641,PCOB-03313891,3,165.6,1
17641,PCOB-56167081,4,48.3,3
17642,PCOC-99716652,3,167.04,1
17642,PCOD-25498237,4,18.26,3
17642,PCOD-26526045,3,6.66,2
17642,PCOB-65752091,5,85.6,4
17644,PCOD-29980875,2,118.72,1
17645,PCOA-41002997,5,142.6,4
17645,PCOC-56637358,5,72.0,5
17645,PCOC-28144375,2,64.6,2
17645,PCOE-80625007,2,153.01,3
17645,PCOB-01630335,1,93.06,1
17646,PCOE-04641534,4,19.32,3
17646,PCOA-44815681,5,15.96,4
17646,PCOC-25318294,1,33.9,1
17646,PCOA-43249425,1,123.76,2
17647,PCOC-24628115,3,68.2,3
17647,PCOB-08410779,3,104.86,4
17647,PCOE-35867017,3,29.7,5
17647,PCOD-71515939,4,77.38,7
17647,PCOD-10855671,3,34.32,6
17647,PCOA-85151240,5,64.02,8
17647,PCOE-03979520,1,159.12,1
17647,PCOB-20213616,2,66.93,2
17648,PCOB-86354522,5,82.0,5
17648,PCOC-73705890,1,102.01,1
17648,PCOD-77418060,4,134.47,3
17648,PCOB-47159415,4,94.86,4
17648,PCOB-50174687,3,46.11,2
17648,PCOC-27253332,5,33.9,6
17649,PCOB-92996710,2,103.24,1
17649,PCOE-02948410,2,116.76,2
17650,PCOC-98436912,2,55.44,1
17650,PCOE-49546166,4,33.79,3
17650,PCOB-82493419,3,48.72,2
17651,PCOD-12466682,2,126.14,1
17651,PCOB-53080774,3,66.3,3
17651,PCOD-20639779,2,79.57,2
17651,PCOC-58963226,3,46.0,4
17651,PCOB-77824118,4,94.77,5
17652,PCOC-41841877,5,41.28,3
17652,PCOE-12120031,5,47.08,4
17652,PCOD-02721728,4,84.96,2
17652,PCOA-87239445,2,159.3,1
17653,PCOD-26526045,5,6.36,6
17653,PCOA-83129950,5,42.72,7
17653,PCOB-72634634,4,77.72,5
17653,PCOA-03483986,1,74.25,1
17653,PCOD-51908608,3,52.8,3
17653,PCOB-72634634,2,71.02,2
17653,PCOC-24317627,3,27.44,4
17654,PCOE-02948410,1,143.17,1
17654,PCOA-57869973,3,30.03,2
17654,PCOE-84987814,5,153.27,4
17654,PCOC-94618168,4,130.64,3
17654,PCOC-55860094,5,74.62,5
17655,PCOD-03406368,3,24.2,2
17655,PCOD-56549750,5,133.44,4
17655,PCOB-32641185,3,105.73,3
17655,PCOD-05373579,2,90.2,1
17655,PCOD-55293953,5,59.86,5
17656,PCOC-74266463,4,71.61,3
17656,PCOC-90869927,4,72.9,4
17656,PCOC-13911630,3,64.9,2
17656,PCOE-01042199,1,6.48,1
17657,PCOC-76668412,2,84.0,1
17657,PCOD-55293953,2,59.86,2
17658,PCOD-26936978,2,75.9,2
17658,PCOD-15361477,2,81.48,3
17658,PCOD-87875934,1,20.88,1
17658,PCOD-83330823,3,145.8,4
17658,PCOE-50926782,3,142.74,5
17659,PCOE-30419841,3,80.64,3
17659,PCOB-29747736,5,5.1,4
17659,PCOD-53776415,2,19.8,1
17659,PCOA-24608619,5,93.74,5
17659,PCOB-95559758,5,126.5,6
17659,PCOC-67524050,2,133.9,2
17660,PCOC-67524050,3,123.5,2
17660,PCOB-94503214,2,110.88,1
17660,PCOA-38136188,3,10.56,3
17660,PCOD-18379050,3,134.93,4
17660,PCOD-15361477,3,92.15,5
17660,PCOB-12878556,5,94.4,6
17661,PCOA-15796396,2,100.62,2
17661,PCOA-39899271,5,107.69,7
17661,PCOA-33658481,2,38.54,3
17661,PCOB-72634634,3,73.03,4
17661,PCOD-42810766,1,57.6,1
17661,PCOB-64052155,4,31.68,6
17661,PCOC-02875516,5,68.04,8
17661,PCOB-69411970,3,39.9,5
17662,PCOD-10763104,4,153.01,1
17662,PCOC-00384590,5,30.08,2
17663,PCOE-72030729,3,20.47,4
17663,PCOD-77418060,2,101.15,3
17663,PCOA-78600761,1,28.8,1
17663,PCOD-34111152,4,143.56,6
17663,PCOA-33599533,3,68.0,5
17663,PCOD-54298367,1,94.16,2
17664,PCOA-33203004,2,151.62,1
17664,PCOD-53578793,2,26.4,2
17664,PCOC-69447506,5,45.08,4
17664,PCOA-20393678,2,140.39,3
17665,PCOA-38723482,1,104.96,1
17665,PCOB-90527436,5,80.64,4
17665,PCOB-15720324,1,121.52,2
17665,PCOE-66261562,1,62.56,3
17666,PCOC-77359299,5,9.46,5
17666,PCOC-82080443,4,17.29,3
17666,PCOA-30183478,4,127.26,4
17666,PCOB-47159415,3,102.0,2
17666,PCOA-89929447,5,114.66,6
17666,PCOC-50712065,1,110.58,1
17666,PCOA-58803520,5,84.28,7
17667,PCOD-35523663,5,88.88,8
17667,PCOE-67201373,3,90.0,4
17667,PCOC-43545473,1,8.96,1
17667,PCOA-71144718,1,142.08,2
17667,PCOB-94911074,2,97.01,3
17667,PCOA-78871622,4,111.76,6
17667,PCOC-56652883,4,118.65,7
17667,PCOC-41841877,3,45.58,5
17668,PCOC-63587209,2,102.87,1
17668,PCOB-69350003,4,28.56,2
17669,PCOC-30438849,5,128.0,5
17669,PCOE-54145681,4,97.02,2
17669,PCOD-18364203,4,112.86,3
17669,PCOB-63496113,4,6.54,4
17669,PCOC-58930412,2,55.86,1
17670,PCOC-42539855,3,32.4,1
17670,PCOA-30811423,5,154.58,3
17670,PCOE-33540344,4,76.54,2
17671,PCOE-86530491,4,156.18,4
17671,PCOA-24929640,1,28.28,1
17671,PCOD-62332571,1,120.19,2
17671,PCOA-70534046,3,105.0,3
17671,PCOD-84099672,4,69.3,5
17672,PCOE-25836750,5,93.6,6
17672,PCOE-47842323,2,136.88,1
17672,PCOC-41841877,3,44.72,3
17672,PCOC-19437755,5,96.9,7
17672,PCOD-20525176,5,112.36,8
17672,PCOD-34349896,4,16.8,5
17672,PCOB-28516494,2,134.42,2
17672,PCOC-35498590,3,117.3,4
17673,PCOD-16110157,5,7.08,2
17673,PCOD-38523222,2,55.2,1
17674,PCOC-14586131,2,147.84,1
17675,PCOB-11193425,2,54.87,1
17675,PCOE-91720157,4,162.63,6
17675,PCOC-77359299,2,10.01,2
17675,PCOD-36551342,2,70.47,3
17675,PCOE-33272165,5,43.2,8
17675,PCOC-73705890,5,98.98,9
17675,PCOB-71570285,2,140.42,4
17675,PCOD-07353572,2,45.12,5
17675,PCOE-23124073,4,70.4,7
17676,PCOD-83617128,2,76.56,1
17676,PCOC-15997236,3,45.6,3
17676,PCOC-76430271,3,90.3,4
17676,PCOB-61424717,5,78.2,5
17676,PCOC-22927681,5,49.3,6
17676,PCOA-44131413,2,141.24,2
17677,PCOC-94618168,2,132.06,1
17677,PCOB-20535680,3,17.7,2
17678,PCOC-70251558,3,110.5,1
17678,PCOA-07953844,3,108.9,2
17679,PCOD-75112418,3,72.38,3
17679,PCOB-88591437,2,163.2,1
17679,PCOA-06982604,4,61.6,5
17679,PCOA-53479957,2,110.92,2
17679,PCOD-10934500,3,24.42,4
17680,PCOC-25318294,3,26.4,2
17680,PCOC-80417097,5,60.52,4
17680,PCOB-15509453,1,20.37,1
17680,PCOA-65777822,3,20.01,3
17680,PCOC-13184244,5,48.0,5
17681,PCOA-41002997,2,122.76,1
17682,PCOE-74897268,1,44.46,1
17682,PCOE-60841974,5,64.5,4
17682,PCOB-45219423,5,114.84,5
17682,PCOC-73705890,4,103.02,2
17682,PCOD-07353572,4,52.8,3
17683,PCOE-33562031,3,81.12,1
17684,PCOB-67092353,1,6.9,1
17684,PCOA-30811423,2,154.58,3
17684,PCOA-17940764,2,90.48,4
17684,PCOB-28809466,3,128.48,6
17684,PCOC-67136081,1,80.08,2
17684,PCOB-64966149,5,19.2,7
17684,PCOB-32688655,2,37.4,5
17685,PCOE-89773036,3,99.0,2
17685,PCOE-99919634,3,82.65,3
17685,PCOE-38059685,1,49.82,1
17685,PCOD-90066712,4,37.44,4
17685,PCOD-53578793,5,22.56,5
17686,PCOA-26339566,5,17.01,3
17686,PCOA-93596844,4,128.04,2
17686,PCOD-82960135,3,64.6,1
17687,PCOD-60433757,1,81.6,1
17687,PCOE-18706438,5,115.28,6
17687,PCOD-95151353,1,78.85,2
17687,PCOC-11571240,1,137.28,3
17687,PCOD-09424852,4,161.28,5
17687,PCOC-23205388,5,132.5,7
17687,PCOC-21346829,5,154.28,8
17687,PCOD-54298367,1,87.74,4
17688,PCOB-61979715,4,97.01,2
17688,PCOA-64464003,2,61.64,1
17688,PCOE-31291536,5,34.8,3
17689,PCOB-18997730,3,12.0,1
17689,PCOE-19817519,4,140.6,2
17690,PCOE-74772091,3,127.92,2
17690,PCOB-41836060,5,58.08,5
17690,PCOC-41532131,4,121.44,3
17690,PCOC-53225947,4,104.49,4
17690,PCOA-78600761,2,29.52,1
17691,PCOE-82360997,1,134.85,1
17691,PCOB-33559166,1,162.72,2
17691,PCOD-80733777,2,37.8,3
17692,PCOE-33272165,5,56.7,5
17692,PCOD-83685350,2,14.94,1
17692,PCOA-25038079,2,32.32,2
17692,PCOD-88991504,4,130.2,3
17692,PCOA-85189596,4,21.39,4
17693,PCOE-65472195,2,89.1,5
17693,PCOE-65472195,1,85.5,1
17693,PCOB-76220642,4,107.73,10
17693,PCOE-15680629,3,114.95,7
17693,PCOA-82498493,5,163.56,11
17693,PCOB-49125846,1,129.6,2
17693,PCOB-10983499,1,73.84,3
17693,PCOD-94120663,2,91.53,6
17693,PCOC-43545473,1,9.12,4
17693,PCOA-70457321,3,25.65,8
17693,PCOE-80119182,3,13.16,9
17694,PCOD-56549750,5,154.29,3
17694,PCOB-49959278,4,92.07,2
17694,PCOB-20535680,1,12.15,1
17695,PCOC-31319009,3,23.6,1
17695,PCOE-40719397,3,62.48,2
17696,PCOC-00214559,2,80.96,2
17696,PCOA-75099962,5,135.16,3
17696,PCOD-78661753,1,96.0,1
17697,PCOC-35397229,5,73.71,5
17697,PCOD-03664181,1,144.3,1
17697,PCOD-28067473,2,14.17,3
17697,PCOE-86894448,5,30.24,6
17697,PCOE-47842323,1,110.2,2
17697,PCOB-41448089,4,123.6,4
17698,PCOE-97513367,5,86.92,2
17698,PCOA-75556527,4,73.87,1
17698,PCOE-27763183,5,24.57,3
17698,PCOA-22152552,5,73.92,4
17699,PCOD-39271885,4,20.0,4
17699,PCOB-55072143,2,22.31,2
17699,PCOC-95930039,3,80.19,3
17699,PCOC-15997236,1,43.2,1
17699,PCOB-08410779,4,114.49,5
17700,PCOD-07651360,2,148.75,2
17700,PCOC-93332801,4,142.8,4
17700,PCOD-04889945,2,54.6,3
17700,PCOD-84299072,1,64.8,1
17701,PCOD-52589477,4,95.04,2
17701,PCOD-18379050,5,115.28,3
17701,PCOE-21278824,3,5.55,1
17701,PCOA-78871622,5,119.38,4
17702,PCOD-09424852,5,115.2,4
17702,PCOB-44291140,2,85.26,1
17702,PCOA-96512312,2,32.76,2
17702,PCOC-58963226,4,55.2,3
17703,PCOD-80733777,1,40.68,1
17703,PCOE-23949362,4,53.04,5
17703,PCOE-94165479,3,73.71,4
17703,PCOE-18706438,1,141.48,2
17703,PCOE-91720157,2,158.46,3
17704,PCOC-73705890,2,89.89,1
17704,PCOA-91898103,4,69.66,3
17704,PCOA-38136188,3,9.57,2
17705,PCOE-48377661,1,123.14,1
17705,PCOB-04837815,3,48.6,4
17705,PCOC-24575510,1,94.8,2
17705,PCOD-55293953,4,60.59,5
17705,PCOE-41169491,2,21.58,3
17706,PCOE-96877052,1,9.6,1
17706,PCOE-82784599,4,81.9,3
17706,PCOD-16110157,5,5.64,4
17706,PCOB-73688247,5,69.52,5
17706,PCOD-71174522,2,21.6,2
17707,PCOC-69268435,1,102.09,1
17707,PCOE-21504855,1,76.0,2
17707,PCOA-90183385,5,25.48,5
17707,PCOD-04889945,2,52.52,3
17707,PCOB-74895944,5,67.98,6
17707,PCOB-12649531,4,70.62,4
17708,PCOA-10527152,4,111.1,3
17708,PCOE-99715667,3,34.56,2
17708,PCOD-66233782,5,108.36,5
17708,PCOE-79199650,2,54.78,1
17708,PCOE-15337091,4,139.38,4
17709,PCOB-71709502,4,12.3,3
17709,PCOA-51745979,4,108.78,4
17709,PCOD-23447365,3,42.77,2
17709,PCOC-91891817,1,113.71,1
17709,PCOD-80733777,5,38.52,6
17709,PCOE-29723300,4,62.79,5
17709,PCOC-11542718,5,78.32,7
17710,PCOB-48655002,2,133.0,1
17710,PCOD-32407682,5,157.07,2
17711,PCOE-35867017,3,28.62,2
17711,PCOC-68406571,5,10.71,4
17711,PCOB-74895944,4,66.0,3
17711,PCOA-35002530,1,53.1,1
17712,PCOC-68406571,4,10.8,4
17712,PCOC-06404388,5,54.0,6
17712,PCOC-72723775,1,37.31,1
17712,PCOC-57359951,1,119.84,2
17712,PCOE-88905961,4,44.16,5
17712,PCOA-28496844,1,69.0,3
17714,PCOD-10763104,3,158.73,1
17714,PCOD-68892508,5,39.6,2
17715,PCOC-28144375,5,75.24,2
17715,PCOA-25038079,1,35.2,1
17716,PCOE-80201537,4,86.1,2
17716,PCOA-69759132,1,119.34,1
17716,PCOD-22558141,5,40.46,5
17716,PCOC-52016207,4,108.36,3
17716,PCOD-07825546,4,45.0,4
17717,PCOD-84099672,3,67.2,1
17717,PCOD-73404766,4,14.62,2
17718,PCOD-52346315,5,9.27,2
17718,PCOC-49137395,1,88.2,1
17718,PCOC-18804451,5,138.57,3
17719,PCOD-39829128,3,113.16,3
17719,PCOD-18364203,2,125.4,2
17719,PCOB-19869751,5,8.64,6
17719,PCOD-91949367,3,33.3,4
17719,PCOD-73404766,5,18.19,7
17719,PCOE-50926782,1,97.6,1
17719,PCOD-24092272,3,74.37,5
17720,PCOD-79937704,1,151.8,1
17720,PCOB-65948388,2,99.36,2
17721,PCOA-38723482,4,135.68,1
17722,PCOC-98436912,3,62.04,2
17722,PCOC-85732842,4,32.68,3
17722,PCOD-07627714,4,90.47,4
17722,PCOD-95151353,2,87.98,1
17723,PCOB-20535680,1,15.3,1
17723,PCOA-77790369,2,10.67,2
17724,PCOC-88400352,3,125.73,2
17724,PCOB-04837815,3,41.85,3
17724,PCOA-80069163,1,41.76,1
17724,PCOA-02288623,4,84.24,4
17725,PCOC-53333507,5,54.74,4
17725,PCOD-07353572,2,56.16,1
17725,PCOD-49236009,3,5.1,2
17725,PCOE-02491626,3,53.95,3
17726,PCOD-99090479,3,118.45,4
17726,PCOC-35498590,2,108.1,2
17726,PCOA-44815681,3,16.91,5
17726,PCOA-34353411,4,143.51,6
17726,PCOC-11542718,1,80.08,1
17726,PCOB-45938069,4,142.8,7
17726,PCOC-74266463,2,72.38,3
17727,PCOE-33540344,2,80.1,1
17727,PCOD-73404766,5,16.49,3
17727,PCOA-36827030,2,106.22,2
17728,PCOD-27571405,5,102.6,2
17728,PCOC-88400352,4,107.95,1
17728,PCOE-23124073,5,51.2,3
17728,PCOB-10983499,5,63.9,4
17729,PCOE-12120031,5,41.36,4
17729,PCOD-95151353,1,91.3,1
17729,PCOB-04837815,1,48.15,2
17729,PCOA-18849023,4,77.52,3
17730,PCOD-95151353,4,96.28,1
17730,PCOE-95331733,4,69.68,2
17731,PCOD-49236009,2,5.3,1
17731,PCOC-96348900,3,5.16,4
17731,PCOA-75556527,2,79.68,2
17731,PCOD-83096242,3,10.56,5
17731,PCOE-10048614,2,82.32,3
17732,PCOC-08020128,5,77.4,5
17732,PCOC-57359951,3,97.37,2
17732,PCOA-07953844,4,121.0,3
17732,PCOC-14586131,4,128.04,4
17732,PCOD-51908608,2,52.2,1
17733,PCOA-58333956,2,148.72,1
17733,PCOD-56549750,2,161.24,2
17735,PCOE-77744359,1,51.0,1
17735,PCOD-53776415,2,22.44,2
17735,PCOC-20786386,3,47.88,3
17736,PCOA-40959015,2,86.4,1
17736,PCOD-16395718,5,95.79,5
17736,PCOD-07651360,4,101.25,4
17736,PCOC-33034671,2,13.58,2
17736,PCOD-90107421,2,100.58,3
17737,PCOC-13911630,4,48.4,4
17737,PCOB-51496604,2,78.3,2
17737,PCOE-91720157,1,125.1,1
17737,PCOD-37505585,3,35.26,3
17738,PCOB-61424717,1,95.68,1
17738,PCOC-54038924,5,113.97,2
17738,PCOB-45938069,5,135.8,3
17739,PCOC-84709616,4,41.65,1
17739,PCOC-55860094,4,78.72,2
17739,PCOB-00227600,4,159.46,3
17740,PCOC-19381264,3,26.45,4
17740,PCOA-98695006,3,57.0,5
17740,PCOC-22927681,1,66.12,1
17740,PCOB-65393201,2,110.11,3
17740,PCOA-16018915,4,107.38,6
17740,PCOE-23011199,1,134.4,2
17741,PCOA-43249425,2,125.12,1
17741,PCOA-19958610,5,168.74,3
17741,PCOA-27167420,2,83.42,2
17742,PCOD-91949367,5,24.6,2
17742,PCOB-06085544,2,10.89,1
17743,PCOB-08410779,4,85.6,2
17743,PCOC-50712065,4,80.51,3
17743,PCOE-03979520,3,148.24,1
17743,PCOE-57782375,4,101.76,4
17743,PCOD-88288905,4,57.42,5
17743,PCOC-30390647,5,55.59,6
17744,PCOD-95151353,3,85.49,3
17744,PCOC-73760367,5,54.24,9
17744,PCOE-32639625,3,69.7,4
17744,PCOB-73688247,2,89.27,2
17744,PCOC-25334162,5,92.92,10
17744,PCOA-39758180,3,73.5,5
17744,PCOC-13184244,1,40.8,1
17744,PCOE-47121124,4,98.4,8
17744,PCOC-30602617,3,99.19,6
17744,PCOE-72553432,3,24.7,7
17745,PCOB-04837815,1,42.75,1
17745,PCOC-24062195,3,8.08,2
17746,PCOD-74367121,5,67.86,2
17746,PCOB-05698802,5,31.68,3
17746,PCOC-57323878,1,160.6,1
17746,PCOD-29793596,5,168.0,4
